4.572025662785211830e-02,-2.582569129441908418e-01,-3.660195402462352199e+00,7.786760891895648129e+00
8.079492700666602856e-01,-2.968128645692679202e-01,-7.243304928400546849e+00,1.314154761236912705e+01
8.608390749622230054e-01,-6.221605549859656747e-01,3.935739550625684480e+00,1.160028384762876463e+01
-3.075359442574081559e-01,4.470456527307556382e-03,4.674996902630568663e+00,8.864439498175933352e+00
7.720108255167353883e-01,-7.912688458768848410e-01,3.947622796103507081e+00,1.083110656528715943e+01
-7.180779000286180436e-01,-7.532688571919295972e-01,1.183894127061002166e+01,5.235679522013149345e+00
-2.873484317295217361e-01,1.856219114400117429e-02,8.793697101724960774e+00,8.494309838211732355e+00
2.780829406417426597e-01,8.130186506617913533e-01,-4.701094374346684646e+00,1.147617985821814379e+01
-6.976332721762463773e-01,4.133102227794621109e-01,8.722618118529075204e+00,5.342035260397780760e+00
-3.967658764331528087e-01,1.049590796165415507e-01,6.414270695551024026e+00,7.381290221931832818e+00
-2.254954045464669099e-01,1.132622618328069791e-02,2.111235415971757234e+00,7.661121027180344711e+00
7.311455793982715168e-01,-6.370123797108125929e-01,7.937080364719921732e-01,1.415894370697723303e+01
-4.096915098964216129e-01,1.256412847467551774e-01,1.415947502529751389e+01,7.728935914596928747e+00
1.700674842055825975e-01,8.999860053262101478e-04,5.343547784996890648e+00,1.043867782553938817e+01
9.847634337729681553e-01,1.018146759023486059e+00,-1.051679255900775933e+00,1.398349641476662697e+01
6.752179369053339375e-01,-6.883017389116266038e-01,2.215231435016285833e+00,1.218020850500274577e+01
-6.247582001275233665e-01,3.611983788909491899e-01,6.489456960753746451e+00,4.109954109318284310e+00
-7.206513091072040966e-01,-6.141601593508938528e-02,1.055890471970008093e+01,4.573180261551497594e+00
7.377460619928586372e-01,-6.477683221387788848e-01,7.680473935318868683e+00,1.132838372239438129e+01
7.625246378395186264e-01,-4.663111133130704022e-01,-7.651623343982514314e+00,1.295244650147874310e+01
8.664544182420651219e-02,7.763475420458149090e-02,-3.006936227616752610e+00,9.754602410023469616e+00
6.966557465084837197e-01,-9.329907186221412241e-01,-3.938092530973250405e+00,1.211225808134021875e+01
6.234342653831740355e-01,-9.566084352997042961e-01,-1.591906194463336366e+00,1.262207689219029305e+01
-5.875468580748995917e-01,2.110539557116790019e-02,5.838059179518455544e+00,5.177554883364414273e+00
4.964251732986098009e-01,-7.831893690960485266e-01,-3.657943429459013185e+00,1.248957743413255095e+01
-4.382940606358983193e-01,-1.082292361896500243e-01,6.222999224443385380e+00,6.626416395984608521e+00
2.345890554643981218e-01,4.285293904249268260e-03,-6.029345855215124672e+00,8.589204827190728864e+00
-1.742178901135847946e-01,-9.142366325414253564e-03,8.872342570702599573e+00,7.500023467438309055e+00
4.779380168168599619e-02,8.086552503333661601e-01,5.517240837746850701e-01,9.448873783542568461e+00
4.210671887436133742e-01,-2.621549153539280419e-01,4.499239549989829001e+00,1.172058169699929842e+01
-6.258686868138352288e-01,7.394618081510298535e-02,5.017077251132071147e+00,5.670947055198274356e+00
5.349035750534241185e-01,-1.081819325279131050e+00,-6.461385938551762464e+00,1.205485502452134305e+01
-6.515281766445707445e-01,1.141345884798353888e-01,1.253268747007680339e+01,5.462177227401721957e+00
7.455832094960465062e-01,-5.744438101673581265e-01,-7.765287218103892997e+00,1.203511202987324857e+01
-1.727867980159505934e-01,1.335428223809565496e-01,7.134252338706589036e+00,8.307960155095488020e+00
-7.596164443752049245e-01,-1.064017094669938296e-01,1.276064780258878173e+01,3.332642872668734046e+00
-4.691118679928036328e-01,2.058328232342578890e-01,1.618192525356412403e+01,6.236149915992975856e+00
7.258087387240905741e-01,-8.797965617896897905e-01,1.073466379456115760e+01,1.264717984448403953e+01
7.583597018596279771e-01,5.462812196785625796e-01,-2.303597335363729126e+00,1.250559777512261661e+01
6.132472142771361323e-02,7.250187786272729862e-02,9.853347005098392231e+00,1.004200982408560350e+01
-4.105308273372209049e-01,-2.109040628014835050e+00,9.621297589148852580e+00,5.442679332376513912e+00
7.081712055044451226e-01,-8.839209327152288687e-01,-4.469389066625166773e-01,1.199858739596821522e+01
7.932847321833295107e-01,-1.666733399274284433e-01,-8.450527304190494249e+00,1.281070544599708327e+01
4.967270926563659983e-01,-1.977865795279571071e+00,-2.068581769741975329e-01,1.143546202443245541e+01
-7.106664700352299802e-02,9.412939003524915804e-02,1.612235230590428614e+00,9.308700836890698938e+00
-1.447473620804188288e-01,5.456676780038141050e-01,-5.105844193941223352e+00,8.528613790262552286e+00
8.540454474176834010e-01,-1.023170749901764820e+00,-7.061835208478178805e-02,1.287152110470667488e+01
5.632906573015554752e-01,-7.623355849286433950e-01,2.527194441125739210e+00,1.243485487725058292e+01
1.855124320091541268e-01,-4.794926684115217996e-02,4.300019091901074120e+00,1.054439423293942113e+01
3.462766027280461123e-01,-3.759466711062812161e-01,-1.272667382751194287e+00,1.039148297329954929e+01
-2.603098018878020545e-02,7.950913082933198928e-02,1.084185068480704173e+00,1.053156549084156346e+01
1.961045672058296385e-01,-2.618907089237222929e-01,-5.534768220742254385e+00,1.080674646434069608e+01
4.322394451746476296e-01,-1.090992604305608182e+00,-4.389311363641772878e+00,1.067615371457670470e+01
3.112678721737455190e-03,-3.602841174465942764e-01,-1.982076415693855287e+00,9.700709949548400601e+00
-1.885419106746891726e-01,-3.444623185363352436e-01,-8.135976840099314877e-01,8.039557550279706533e+00
5.964769083791340298e-01,-6.631264673207123428e-01,-1.714139002314081228e+00,1.205399517541312271e+01
-2.437310039596849581e-02,2.931688502016249059e-02,-2.313346194289317204e+00,1.000418826639330305e+01
-5.960554782249137817e-01,1.114576506645155035e-01,3.974877550495929945e+00,4.338483166270012958e+00
-2.388458728266723563e-02,-1.012903810819708594e-01,-6.702801369851570712e+00,8.462863738742901987e+00
-6.322284211350470695e-01,4.908953260717071471e-02,4.336021724954998824e+00,6.401938300913759150e+00
3.432776189115939180e-01,-3.125615924190588979e-01,6.195672990080986153e+00,1.060739609953531470e+01
-4.527391187525262040e-01,-6.922164517260958050e-01,6.908569904480398982e+00,7.524735383478281747e+00
8.661990279903978296e-01,-7.972666139239958927e-01,-3.134791339002465094e+00,1.411179895312217702e+01
2.901928024635013204e-01,-7.574741434399115403e-02,-6.586396814599409844e+00,1.057981632989234022e+01
-1.462438441568473801e-01,-6.472423015507224042e-02,1.336910902076252183e+00,7.805082206375644205e+00
5.688461587867896796e-01,-8.027958477359776746e-01,-2.606508545141459798e+00,1.163381007590239591e+01
6.484072247928416299e-01,-7.039130784018483578e-01,-2.685253703637479727e+00,1.176190553767144564e+01
9.586033997928937733e-01,2.395184085013164488e-01,8.962822332152009963e+00,1.515524212104491930e+01
1.358338386285848631e-01,-1.347426793428266600e-01,4.489456970948207726e+00,9.948170931582447807e+00
-2.914788357783174577e-01,1.727419717112993747e-01,2.699523020977115939e-01,8.013580925088158224e+00
6.340817674669605442e-01,-5.484580633079867429e-01,-5.525207254517761069e-01,1.313458561629438570e+01
-3.545519878789101242e-01,-3.103632436307602882e-01,1.821576995735051163e+00,8.631770556197871258e+00
3.200300977258124790e-01,2.527050337567389171e-01,4.269748233634114598e+00,8.816123145611385326e+00
2.655601790340229584e-01,-1.011147947059735236e-01,-1.996104911808178839e+00,1.116091800795585165e+01
3.498534681289773574e-02,3.446638335935751640e-01,7.035358916454370615e+00,9.286953733896318397e+00
3.032310828332482333e-03,-1.011136981361641651e-01,6.355830730032934639e+00,9.292808932373047170e+00
-2.899038160406176567e-01,-2.022412991156599671e-01,4.552848902521832386e+00,7.080683636201956510e+00
-8.212820030590954890e-01,9.021942777749717424e-01,1.948986796150797929e+01,4.925239306473925716e+00
7.547712906163790425e-01,-1.065024068251103850e+00,3.489699186111304918e+00,1.249935895358035864e+01
2.644843538443772402e-01,-1.786062161538345128e-01,8.142205114393032517e+00,1.085513072782771715e+01
8.963066795700697087e-01,-3.835296138427756185e-01,-4.233890455587583368e-01,1.253959360909811060e+01
4.024379176596633578e-01,-5.337982291567362481e-01,-3.039550532999846233e-01,1.114937274220766739e+01
-4.016657521295101674e-01,-5.611345014217570260e-01,1.276217906316909900e+00,7.073611371346246735e+00
1.362011102724143830e-01,2.770347727064638166e-01,-3.001424267419403602e-01,7.417969712693337492e+00
-2.444504791234311247e-01,-1.967271494099207985e+00,3.714718974315564637e+00,1.044996504390232950e+01
-7.977692964291767108e-01,-5.003328383375055255e-01,2.060869942805291899e+01,5.821801432946402954e+00
8.126153169110976737e-01,4.459456013776322836e-01,-1.008645603074447061e+00,1.290345071350175132e+01
8.287906750979842085e-01,-2.217655892328123934e-01,-1.047402230178811067e+01,1.237903081638408764e+01
1.458535396577253507e-01,1.537270545878545724e-01,-6.608881789318616029e+00,8.186043357885990801e+00
-7.844601549161089871e-01,1.922337290436604007e-01,9.836113628190950919e+00,5.898040810742184448e+00
-4.802124957698539753e-01,-3.713536519091026888e-01,7.693545004409502397e+00,6.384391181376633639e+00
3.566008999964224158e-01,-3.798856678667315023e-01,1.647551967017100161e-01,1.363681278980334888e+01
-2.842004856510642608e-01,5.313133998074634490e-04,7.439700025694772734e+00,8.972485208258763834e+00
-7.283761188666986186e-01,2.575589889562506229e-01,1.140807895216676826e+01,6.301611823922210753e+00
8.001932639672126868e-01,-7.060810990492761841e-01,7.584304891283965233e+00,1.355902625786967164e+01
3.582425584462884949e-01,-3.365759406786371644e-01,-6.677927463884262949e+00,1.088027170711264269e+01
7.515678797966562907e-01,-1.049678499718734059e+00,1.442266700764077569e+01,1.557554929120065523e+01
2.595482888081172557e-01,8.299208598737090048e-02,3.377755614214144941e+00,1.048251845066130095e+01
-6.944084454375615278e-02,4.444961701025569936e-03,-5.218087600554126126e+00,1.139009474518242193e+01
1.928523869835865046e-01,2.390766132828065771e-01,-3.826953484882767320e+00,9.732674434782238038e+00
-5.551840201884105097e-01,-2.842563414854853421e-01,1.326754547307825760e+01,9.036858044686404412e-01
-1.145516443565324505e-01,-1.798490581985996983e-01,-2.888233140137937305e+00,1.178550626752460495e+01
-7.728469172165504109e-01,-3.537923697474337770e-01,1.457201858282900631e+01,5.402787953639451857e+00
1.450975693791637378e-01,-4.468332310247710715e-01,-6.521134974190935907e+00,1.029654021518506468e+01
3.620486317040458313e-01,-2.444944218010076664e-01,-5.456165175765630870e+00,1.011538221662409320e+01
-5.247518371585756236e-02,-8.554736627198494814e-02,6.430578347151753249e+00,8.324801410188175765e+00
9.849058945361396367e-01,1.504283814993270685e+00,2.289500785583065579e+00,1.417074471939563551e+01
-1.217218234929589166e-01,-3.428267599791884335e-01,8.646314142827927540e+00,7.850197143825966783e+00
3.940837224550969298e-01,-3.495566193396963395e-01,3.728735116650668147e+00,1.126148207744024710e+01
-2.508808383648700735e-01,-1.013285628515301212e-01,1.133051445673975799e+01,8.214848445358093443e+00
-6.273191325203983926e-01,-7.176995225574718251e-01,1.917267284401086158e+01,5.542149905296937185e+00
-5.542290937183790289e-01,8.109976938054275220e-01,4.458964587449595562e+00,4.486300622550304595e+00
-7.667018519992168102e-01,-4.221912160070849795e-01,1.342211294483065487e+01,3.912748230548513284e+00
-3.805999077176966394e-01,-1.366023498006295467e-01,1.171686868812035698e+01,7.839657457440296184e+00
-4.862787348426725331e-01,1.213922229141947834e-01,3.485751873464102424e+00,5.526011830295203708e+00
7.042091399077329283e-01,-4.419770030483937129e-01,1.148289680279262015e+01,1.211355081502424369e+01
-6.873716947341612649e-01,-3.728585736813995744e-01,1.885339435990792367e+01,6.121353682500891402e+00
-5.924172701263209495e-01,7.394353682313262177e-02,1.100992060245873105e+01,8.151697541575991579e+00
8.089701657479564378e-01,-6.250505949810166717e-01,-9.555044226363690996e+00,1.350385454624964865e+01
4.021268017464076916e-01,-3.751711675345732466e-01,-7.358305799323354712e+00,1.051125540069589981e+01
2.627565691378118684e-01,-3.330644464518240366e-01,3.301271595217522670e+00,9.837758085261580021e+00
-4.662821504203117917e-01,4.923022417229257208e-02,7.895208643932974724e+00,6.173085406484925208e+00
9.151952877360648442e-01,-2.083064159627876499e-01,-5.268136570804736962e+00,1.415777204105429732e+01
1.403886889598331411e-01,-2.540931633061403044e-02,4.473718381308137704e-01,1.098939343439088390e+01
9.263078947401693908e-01,6.435719235765766655e-01,3.656566710823781374e+00,1.498798127356512566e+01
7.545961703786376873e-01,2.486045470544281155e+00,-5.648529451391062217e-01,1.225869413418936027e+01
8.413016702535542901e-01,-1.336546245061791982e+00,4.207757779968716250e+00,1.344449192992851927e+01
-6.839783003576531684e-01,2.630335155878171793e-02,1.502784402218569504e+01,5.306560831866101502e+00
-5.561138053028177874e-02,-2.027632973267731731e-02,1.733593472343712083e+00,8.133114109399803837e+00
7.423007858834370642e-01,-2.709624767828414660e-01,4.984097147151843821e+00,1.211566869672135383e+01
6.083440931484164205e-01,-1.085033786763328845e+00,-6.916770034465532513e-01,1.181277447918746226e+01
1.860419427463769204e-01,3.735621582582647759e-01,3.686173689880062887e-01,8.914795306716207790e+00
-3.686348813121549384e-01,-6.849240883065787523e-03,-1.261574773699127405e+00,6.894518116317769341e+00
7.005033758359310303e-01,-1.869075656515553074e-01,-3.188022236534360232e-01,1.307554153668971608e+01
3.953119641034568144e-01,-5.523155067695445508e-01,-1.084874973633218748e-01,6.432799107110644954e+00
5.348625749465343304e-01,-1.516508714627911480e+00,4.438069739776230094e+00,1.276367586547208965e+01
1.910627646920420308e-01,-1.508628818602760768e-01,1.385587400431277816e+00,1.028700345200075184e+01
-8.403601232929074349e-01,-2.119634142781140207e-01,1.113933685813306163e+01,7.896176049167580757e+00
-3.429697125346278241e-01,-8.093716618458789147e-02,3.898319498535289362e+00,7.410718723616521508e+00
-1.631427600842965675e-01,-1.873111069430057063e-02,3.849854279756045550e+00,8.751604536236074594e+00
2.173999593234339778e-01,7.385488698776878635e-01,-4.967434341270408282e+00,1.014415332058932684e+01
-6.130208887200497836e-01,1.013071026975114058e-01,5.380279384588518177e+00,7.496457584577115973e+00
-1.774370082651908209e-01,-1.032631766511608179e-02,1.076766721203643229e+01,6.669919195380920485e+00
7.127988158355917925e-01,-1.241231485649112232e+00,-3.077782706803250168e+00,1.313927242262603556e+01
6.661746768914522665e-01,-4.498001324027868231e-01,-3.194353634103862305e+00,1.224915825557722115e+01
7.051546735968546864e-01,-6.670980033505632401e-01,1.979017286590385227e+00,1.228891967107161776e+01
2.781718478652513982e-01,-1.045290512946429606e-01,-7.031370598418570594e+00,9.831206838297356754e+00
8.785293908527190831e-01,-4.649781184741680895e-01,3.926519961878279563e+00,1.389438414457018212e+01
-3.225757924577501434e-01,-1.362363451925482916e-02,6.380792940742351149e+00,7.088097106868568531e+00
-6.327210792424928787e-01,8.007005004610026622e-02,7.832092959458019088e+00,7.029940171604797783e+00
-5.087058825476693802e-02,-8.973907834748529044e-01,3.711634048255584073e+00,8.148843924362417113e+00
6.527915966754018751e-01,-7.952467107605589725e-01,3.140155082981028745e+00,1.172588752921606670e+01
6.132386706585680747e-01,-1.492151869263607322e+00,5.176951405438430243e-01,1.138676497390226849e+01
-4.797457966936470308e-01,-3.418191380619771125e-01,1.199011830342480067e+01,8.286503140997375283e+00
3.421150461193567804e-01,2.695645218719424085e-01,1.647634899830000554e+00,1.082043254996645487e+01
7.225023584915288843e-01,-1.047652614852365494e+00,-2.598228499920996359e+00,1.293624868175371745e+01
2.566778251370100961e-01,-1.796302885824143658e+00,5.217212641418964125e+00,1.090332129626967550e+01
9.140482993554072122e-01,1.808684425325207124e-01,-2.057861593827181590e+00,1.390318842170765379e+01
5.596970613068216749e-02,-7.306435656604306494e-01,7.198519919897234942e+00,8.756698067642290084e+00
-8.586543898864795743e-01,-9.010393006481686173e-01,1.174510930378206019e+01,5.447632914328218945e+00
-2.931159183660712597e-01,6.308163177721713977e-01,2.701542643852618220e+00,7.314332285892159113e+00
1.436667310582349921e-01,4.509646811089582652e-01,5.256588377835866854e-01,1.092320936933780651e+01
-7.671642516023636782e-01,-9.287490066715885506e-01,1.824453418266140048e+01,7.645811182123940952e+00
6.125852606930135558e-01,-1.116794384976213861e+00,-2.351763811320181752e+00,1.285710437668403650e+01
4.766910064484675136e-01,-5.392061102639877923e-01,-5.763469689256385919e+00,1.280623560594382937e+01
-7.533870501217160287e-01,-1.939378897053511408e-01,7.864148062508277803e+00,1.804817328236924645e+00
-5.554282615221307617e-01,2.327931016186224333e-01,7.548823614692053319e+00,7.074417365349967568e+00
-1.244989209848640366e-02,-1.831322902555035714e+00,6.924012078840364737e-01,8.821302239368147724e+00
4.118870384134866725e-01,-9.892414838558476198e-02,6.831803718978127771e-01,1.079226108725236699e+01
6.228173416332664081e-01,-6.963571352405608650e-01,2.089302809439012254e+00,1.463018468914656900e+01
8.669209848585592848e-01,-2.438419968517555603e-01,-2.173623945348787778e+00,1.233359110878323328e+01
1.075154970516997988e-01,-1.338547094638567747e-01,-5.123369093520835804e+00,9.449676566860924609e+00
-3.079710065937154573e-01,1.382333657992862452e-01,5.564321071668634211e+00,8.771610179469639945e+00
-1.418332898284070387e-01,-3.295153476275419213e-01,9.006021139768897399e+00,7.579397813454240129e+00
5.288927636214535433e-01,-1.731161652752533087e-01,1.345388949261241418e+00,1.084468287302051337e+01
4.531192370804534852e-01,-3.078353165542091485e-01,-3.493363877296665976e+00,1.116829626951525256e+01
-4.924096852727213869e-01,1.484414141578529744e-01,1.590849441492305871e+01,6.260361139305853584e+00
1.458787965179505763e-01,6.466345101422642516e-01,8.720812012377011646e-01,8.962962224787368370e+00
-5.698589173174688494e-01,-3.699498170522382834e-01,7.328320645742392614e+00,5.557746931321983830e+00
4.887961304609464985e-01,-4.885983622346115607e-01,-4.658662454933068631e+00,1.199786777535188698e+01
-8.791224937981405585e-01,-1.283829581354965388e+00,2.665616706167016048e+01,4.859463739601349808e+00
2.112450231597125527e-01,-4.860550060566254937e-01,-1.618192174199387878e+00,9.203615968235970612e+00
2.878705141714131832e-01,-2.770816084613391683e-01,4.952508041424659169e+00,1.022898824554682129e+01
8.329693753070382956e-02,-5.052006353796310856e-02,5.566062969900142932e-02,7.619234373330355581e+00
-1.039905044519199295e-01,-4.130020293596115000e-01,2.036653898916419791e+00,8.949347271902956535e+00
5.133492376617588837e-01,-6.263521873313924182e-01,3.971201678861824846e-01,1.085420309539054706e+01
3.763949020904184817e-01,-2.037771446121033891e-01,1.446873230364326135e+00,1.088879694638530538e+01
-8.285340942160002164e-01,-8.831944445403383526e-01,1.942267146802191391e+01,4.503902373038688012e+00
6.978762075326176983e-01,-7.532236239687584156e-01,8.034339234463732993e+00,1.673547342970281449e+01
-5.739759658028061040e-02,3.591918893871993146e-01,6.884421206677848737e-02,1.083648988157891324e+01
-8.511909746519966125e-02,-1.796531599976897708e-01,-5.991270654049222211e-01,1.155891857440124859e+01
7.772421442218763188e-02,-7.735773063358655777e-02,1.695923093788587410e+00,1.239081563372302242e+01
-4.151489806152481865e-01,3.051117267852930248e-01,1.023721391767506894e+01,8.812421328472419546e+00
-1.905046605758842215e-02,1.760263122004550873e-01,-7.666107267509693735e+00,1.054846214574804009e+01
7.426025470105093174e-01,4.192962191518252446e-01,4.161054373536646755e-01,1.157833139391293287e+01
9.012145128621898982e-01,1.245873927224693256e-01,-8.318193844137562465e+00,1.539468691286579016e+01
-1.034432543298745011e-01,-4.872627911405841838e-01,7.588221453853501330e+00,8.771139191954889114e+00
6.617476821345651405e-01,-5.152647986499498955e-01,4.407483992190374344e+00,1.254574416880431897e+01
-6.686292550968311321e-01,-3.433700762869141832e-01,1.465585942675417463e+01,6.299420405930922229e+00
9.721494637757321922e-01,1.266558388174394700e+00,-2.508778428042117259e+00,1.309096348761936568e+01
